Country,Area,Year,mean_temp
GUY,Guyana,1961,-0.046166667
GUY,Guyana,1962,-0.12825
GUY,Guyana,1963,-0.209583333
GUY,Guyana,1964,0.11475
GUY,Guyana,1965,-0.175416667
GUY,Guyana,1966,0.164
GUY,Guyana,1967,-0.264583333
GUY,Guyana,1968,-0.258833333
GUY,Guyana,1969,0.578583333
GUY,Guyana,1970,0.2925
GUY,Guyana,1971,-0.4675
GUY,Guyana,1972,0.094833333
GUY,Guyana,1973,0.017
GUY,Guyana,1974,-0.271916667
GUY,Guyana,1975,-0.251416667
GUY,Guyana,1976,-0.12525
GUY,Guyana,1977,0.141166667
GUY,Guyana,1978,0.0895
GUY,Guyana,1979,0.38925
GUY,Guyana,1980,0.446916667
GUY,Guyana,1981,0.57675
GUY,Guyana,1982,0.31
GUY,Guyana,1983,0.6015
GUY,Guyana,1984,-0.373416667
GUY,Guyana,1985,-0.373916667
GUY,Guyana,1986,0.1595
GUY,Guyana,1987,0.626666667
GUY,Guyana,1988,0.429083333
GUY,Guyana,1989,0.0915
GUY,Guyana,1990,0.701583333
GUY,Guyana,1991,0.051416667
GUY,Guyana,1993,0.4475
GUY,Guyana,1994,0.421083333
GUY,Guyana,1995,0.969416667
GUY,Guyana,1996,0.553083333
GUY,Guyana,1997,0.884666667
GUY,Guyana,1998,1.3275
GUY,Guyana,1999,0.469
GUY,Guyana,2000,0.498166667
GUY,Guyana,2001,0.904666667
GUY,Guyana,2002,0.59175
GUY,Guyana,2003,1.365333333
GUY,Guyana,2004,1.087333333
GUY,Guyana,2005,1.03825
GUY,Guyana,2006,1.065416667
GUY,Guyana,2007,0.932333333
GUY,Guyana,2008,0.879833333
GUY,Guyana,2009,1.292083333
GUY,Guyana,2010,1.281333333
GUY,Guyana,2011,0.86825
GUY,Guyana,2012,0.946916667
GUY,Guyana,2013,1.008333333
GUY,Guyana,2014,1.39675
GUY,Guyana,2015,1.624166667
GUY,Guyana,2016,1.739166667
GUY,Guyana,2017,0.997083333
GUY,Guyana,2018,0.801833333
GUY,Guyana,2019,0.982166667
HAI,Haiti,1961,-0.0645
HAI,Haiti,1962,-0.034
HAI,Haiti,1963,-0.060333333
HAI,Haiti,1964,0.086583333
HAI,Haiti,1965,-0.268916667
HAI,Haiti,1966,-0.077416667
HAI,Haiti,1967,-0.1835
HAI,Haiti,1968,-0.281833333
HAI,Haiti,1969,0.177916667
HAI,Haiti,1970,-0.106
HAI,Haiti,1971,-0.165416667
HAI,Haiti,1972,0.093083333
HAI,Haiti,1973,0.293333333
HAI,Haiti,1974,-0.248083333
HAI,Haiti,1975,0.116
HAI,Haiti,1976,-0.250416667
HAI,Haiti,1977,0.318
HAI,Haiti,1978,0.185916667
HAI,Haiti,1979,0.01925
HAI,Haiti,1980,0.68325
HAI,Haiti,1981,0.42825
HAI,Haiti,1982,0.36325
HAI,Haiti,1983,0.695
HAI,Haiti,1984,0.1605
HAI,Haiti,1985,0.213083333
HAI,Haiti,1986,0.376083333
HAI,Haiti,1987,0.82425
HAI,Haiti,1988,0.654916667
HAI,Haiti,1989,0.420583333
HAI,Haiti,1990,0.69225
HAI,Haiti,1991,0.60325
HAI,Haiti,1992,0.540916667
HAI,Haiti,1993,0.346583333
HAI,Haiti,1994,1.042583333
HAI,Haiti,1995,1.042416667
HAI,Haiti,1996,0.63
HAI,Haiti,1997,1.279
HAI,Haiti,1998,1.27525
HAI,Haiti,1999,1.041083333
HAI,Haiti,2000,0.927083333
HAI,Haiti,2001,0.78525
HAI,Haiti,2002,0.969583333
HAI,Haiti,2003,1.151416667
HAI,Haiti,2004,0.885833333
HAI,Haiti,2005,0.997916667
HAI,Haiti,2006,1.045333333
HAI,Haiti,2007,1.02825
HAI,Haiti,2008,0.711666667
HAI,Haiti,2009,0.866333333
HAI,Haiti,2010,0.996583333
HAI,Haiti,2011,0.72475
HAI,Haiti,2012,0.86425
HAI,Haiti,2013,1.146666667
HAI,Haiti,2014,1.131583333
HAI,Haiti,2015,1.424416667
HAI,Haiti,2016,1.26675
HAI,Haiti,2017,1.09025
HAI,Haiti,2018,1.283083333
HAI,Haiti,2019,1.562833333
HUN,Hungary,1961,0.774083333
HUN,Hungary,1962,-0.588666667
HUN,Hungary,1963,-0.518333333
HUN,Hungary,1964,-0.517166667
HUN,Hungary,1965,-0.764333333
HUN,Hungary,1966,0.684666667
HUN,Hungary,1967,0.46375
HUN,Hungary,1968,0.30075
HUN,Hungary,1969,-0.34
HUN,Hungary,1970,-0.234583333
HUN,Hungary,1971,0.083916667
HUN,Hungary,1972,0.276166667
HUN,Hungary,1973,-0.11325
HUN,Hungary,1974,0.51
HUN,Hungary,1975,0.684833333
HUN,Hungary,1976,-0.295583333
HUN,Hungary,1977,0.429583333
HUN,Hungary,1978,-0.686166667
HUN,Hungary,1979,0.290166667
HUN,Hungary,1980,-0.958166667
HUN,Hungary,1981,0.18
HUN,Hungary,1982,0.404916667
HUN,Hungary,1983,0.75725
HUN,Hungary,1984,-0.17475
HUN,Hungary,1985,-0.722083333
HUN,Hungary,1986,-0.031583333
HUN,Hungary,1987,-0.329333333
HUN,Hungary,1988,0.396416667
HUN,Hungary,1989,0.900416667
HUN,Hungary,1990,0.98475
HUN,Hungary,1991,-0.221833333
HUN,Hungary,1992,1.083166667
HUN,Hungary,1993,0.300333333
HUN,Hungary,1994,1.68725
HUN,Hungary,1995,0.512416667
HUN,Hungary,1996,-0.441333333
HUN,Hungary,1997,0.19125
HUN,Hungary,1998,0.664916667
HUN,Hungary,1999,0.916
HUN,Hungary,2000,1.95525
HUN,Hungary,2001,0.854916667
HUN,Hungary,2002,1.719666667
HUN,Hungary,2003,0.873083333
HUN,Hungary,2004,0.5935
HUN,Hungary,2005,0.185833333
HUN,Hungary,2006,0.910416667
HUN,Hungary,2007,1.90975
HUN,Hungary,2008,1.7545
HUN,Hungary,2009,1.541583333
HUN,Hungary,2010,0.611
HUN,Hungary,2011,1.231333333
HUN,Hungary,2012,1.497
HUN,Hungary,2013,1.373416667
HUN,Hungary,2014,2.310083333
HUN,Hungary,2015,2.118416667
HUN,Hungary,2016,1.631583333
HUN,Hungary,2017,1.572
HUN,Hungary,2018,2.474333333
HUN,Hungary,2019,2.59125
ISL,Iceland,1961,0.404666667
ISL,Iceland,1962,-0.078583333
ISL,Iceland,1963,0.019666667
ISL,Iceland,1964,0.880416667
ISL,Iceland,1965,-0.123833333
ISL,Iceland,1966,-0.48875
ISL,Iceland,1967,-0.559916667
ISL,Iceland,1968,-0.570416667
ISL,Iceland,1969,-0.943916667
ISL,Iceland,1970,-0.563583333
ISL,Iceland,1971,-0.1445
ISL,Iceland,1972,0.864
ISL,Iceland,1973,-0.591166667
ISL,Iceland,1974,0.574666667
ISL,Iceland,1975,-0.342166667
ISL,Iceland,1976,0.256583333
ISL,Iceland,1977,-0.163333333
ISL,Iceland,1978,0.005583333
ISL,Iceland,1979,-1.4625
ISL,Iceland,1980,0.130416667
ISL,Iceland,1981,-1.058333333
ISL,Iceland,1982,-0.299166667
ISL,Iceland,1983,-0.906666667
ISL,Iceland,1984,0.1845
ISL,Iceland,1985,-0.149083333
ISL,Iceland,1986,-0.099583333
ISL,Iceland,1987,0.863333333
ISL,Iceland,1988,-0.385083333
ISL,Iceland,1989,-0.309583333
ISL,Iceland,1990,0.038583333
ISL,Iceland,1991,0.75425
ISL,Iceland,1992,0.003166667
ISL,Iceland,1993,0.007333333
ISL,Iceland,1994,-0.135416667
ISL,Iceland,1995,-0.448416667
ISL,Iceland,1996,0.493333333
ISL,Iceland,1997,0.5165
ISL,Iceland,1998,0.043833333
ISL,Iceland,1999,0.215916667
ISL,Iceland,2000,0.291416667
ISL,Iceland,2001,0.678333333
ISL,Iceland,2002,0.902666667
ISL,Iceland,2003,1.5245
ISL,Iceland,2004,1.208916667
ISL,Iceland,2005,0.635
ISL,Iceland,2006,1.09075
ISL,Iceland,2007,1.005833333
ISL,Iceland,2008,0.692
ISL,Iceland,2009,0.925
ISL,Iceland,2010,1.131583333
ISL,Iceland,2011,0.793583333
ISL,Iceland,2012,0.935333333
ISL,Iceland,2013,0.592666667
ISL,Iceland,2014,1.636166667
ISL,Iceland,2015,0.393916667
ISL,Iceland,2016,1.650666667
ISL,Iceland,2017,1.346833333
ISL,Iceland,2018,0.99975
ISL,Iceland,2019,1.133
IND,India,1961,-0.433083333
IND,India,1962,-0.421833333
IND,India,1963,-0.01
IND,India,1964,-0.043083333
IND,India,1965,-0.036416667
IND,India,1966,0.259416667
IND,India,1967,-0.138
IND,India,1968,-0.285166667
IND,India,1969,0.327833333
IND,India,1970,-0.04125
IND,India,1971,-0.46375
IND,India,1972,0.099916667
IND,India,1973,0.234083333
IND,India,1974,-0.009833333
IND,India,1975,-0.29975
IND,India,1976,0.085583333
IND,India,1977,0.11975
IND,India,1978,-0.180583333
IND,India,1979,0.3185
IND,India,1980,0.360416667
IND,India,1981,-0.005583333
IND,India,1982,-0.009666667
IND,India,1983,-0.276416667
IND,India,1984,-0.105583333
IND,India,1985,0.171166667
IND,India,1986,0.058916667
IND,India,1987,0.53175
IND,India,1988,0.456583333
IND,India,1989,-0.1485
IND,India,1990,-0.097666667
IND,India,1991,0.067
IND,India,1992,-0.024416667
IND,India,1993,0.136416667
IND,India,1994,-0.004083333
IND,India,1995,0.192583333
IND,India,1996,0.17225
IND,India,1997,-0.163333333
IND,India,1998,0.52325
IND,India,1999,0.3795
IND,India,2000,0.296416667
IND,India,2001,0.425083333
IND,India,2002,0.7755
IND,India,2003,0.50975
IND,India,2004,0.514083333
IND,India,2005,0.40875
IND,India,2006,0.655083333
IND,India,2007,0.476083333
IND,India,2008,0.261083333
IND,India,2009,0.977
IND,India,2010,0.92925
IND,India,2011,0.295583333
IND,India,2012,0.371916667
IND,India,2013,0.269416667
IND,India,2014,0.390916667
IND,India,2015,0.675333333
IND,India,2016,0.986333333
IND,India,2017,0.836833333
IND,India,2018,0.712083333
IND,India,2019,0.674666667
INA,Indonesia,1961,-0.053666667
INA,Indonesia,1962,-0.04275
INA,Indonesia,1963,-0.118583333
INA,Indonesia,1964,-0.076083333
INA,Indonesia,1965,-0.187833333
INA,Indonesia,1966,0.036833333
INA,Indonesia,1967,-0.1405
INA,Indonesia,1968,0.02375
INA,Indonesia,1969,0.171583333
INA,Indonesia,1970,0.128166667
INA,Indonesia,1971,-0.169333333
INA,Indonesia,1972,0.018916667
INA,Indonesia,1973,0.2
INA,Indonesia,1974,-0.140166667
INA,Indonesia,1975,-0.118666667
INA,Indonesia,1976,0.045416667
INA,Indonesia,1977,0.096
INA,Indonesia,1978,0.089
INA,Indonesia,1979,0.2005
INA,Indonesia,1980,0.208583333
INA,Indonesia,1981,0.1355
INA,Indonesia,1982,-0.005666667
INA,Indonesia,1983,0.318583333
INA,Indonesia,1984,-0.156666667
INA,Indonesia,1985,0.117333333
INA,Indonesia,1986,0.051583333
INA,Indonesia,1987,0.456416667
INA,Indonesia,1988,0.2855
INA,Indonesia,1989,0.082333333
INA,Indonesia,1990,0.12975
INA,Indonesia,1991,0.21425
INA,Indonesia,1992,0.311666667
INA,Indonesia,1993,0.225666667
INA,Indonesia,1994,0.273083333
INA,Indonesia,1995,0.2775
INA,Indonesia,1996,0.353416667
INA,Indonesia,1997,0.47775
INA,Indonesia,1998,0.930416667
INA,Indonesia,1999,0.224666667
INA,Indonesia,2000,0.280583333
INA,Indonesia,2001,0.46575
INA,Indonesia,2002,0.6205
INA,Indonesia,2003,0.510666667
INA,Indonesia,2004,0.54325
INA,Indonesia,2005,0.643916667
INA,Indonesia,2006,0.44875
INA,Indonesia,2007,0.397583333
INA,Indonesia,2008,0.24525
INA,Indonesia,2009,0.617666667
INA,Indonesia,2010,0.699333333
INA,Indonesia,2011,0.33725
INA,Indonesia,2012,0.4585
INA,Indonesia,2013,0.790083333
INA,Indonesia,2014,0.734
INA,Indonesia,2015,0.807166667
INA,Indonesia,2016,1.331416667
INA,Indonesia,2017,0.86075
INA,Indonesia,2018,0.854416667
INA,Indonesia,2019,0.925
IRQ,Iraq,1961,-0.1855
IRQ,Iraq,1962,0.988833333
IRQ,Iraq,1963,0.198083333
IRQ,Iraq,1964,-0.76875
IRQ,Iraq,1965,0.07075
IRQ,Iraq,1966,1.023666667
IRQ,Iraq,1967,-1.01475
IRQ,Iraq,1968,-0.162166667
IRQ,Iraq,1969,0.17025
IRQ,Iraq,1970,0.403833333
IRQ,Iraq,1971,-0.259416667
IRQ,Iraq,1972,-0.937166667
IRQ,Iraq,1973,-0.064
IRQ,Iraq,1974,-0.454416667
IRQ,Iraq,1975,-0.276916667
IRQ,Iraq,1976,-0.473666667
IRQ,Iraq,1977,0.170916667
IRQ,Iraq,1978,0.255833333
IRQ,Iraq,1979,1.0455
IRQ,Iraq,1980,0.14275
IRQ,Iraq,1981,0.341916667
IRQ,Iraq,1982,-0.818
IRQ,Iraq,1983,-0.568666667
IRQ,Iraq,1984,-0.252916667
IRQ,Iraq,1985,0.171833333
IRQ,Iraq,1986,0.217333333
IRQ,Iraq,1987,0.538333333
IRQ,Iraq,1988,-0.009833333
IRQ,Iraq,1989,0.102
IRQ,Iraq,1990,0.49025
IRQ,Iraq,1991,0.306
IRQ,Iraq,1992,-1.292416667
IRQ,Iraq,1993,-0.28525
IRQ,Iraq,1994,0.587833333
IRQ,Iraq,1995,0.421166667
IRQ,Iraq,1996,1.022583333
IRQ,Iraq,1997,0.03
IRQ,Iraq,1998,1.439416667
IRQ,Iraq,1999,1.592916667
IRQ,Iraq,2000,0.822083333
IRQ,Iraq,2001,1.303333333
IRQ,Iraq,2002,0.8265
IRQ,Iraq,2003,0.9515
IRQ,Iraq,2004,0.776
IRQ,Iraq,2005,0.854333333
IRQ,Iraq,2006,1.084583333
IRQ,Iraq,2007,1.06025
IRQ,Iraq,2008,1.058583333
IRQ,Iraq,2009,0.979833333
IRQ,Iraq,2010,2.581416667
IRQ,Iraq,2011,0.56225
IRQ,Iraq,2012,1.350833333
IRQ,Iraq,2013,0.953666667
IRQ,Iraq,2014,1.406666667
IRQ,Iraq,2015,1.593833333
IRQ,Iraq,2016,1.635416667
IRQ,Iraq,2017,1.861583333
IRQ,Iraq,2018,2.454333333
IRQ,Iraq,2019,1.73325
IRL,Ireland,1961,0.235
IRL,Ireland,1962,-0.580916667
IRL,Ireland,1963,-0.824833333
IRL,Ireland,1964,0.194083333
IRL,Ireland,1965,-0.508916667
IRL,Ireland,1966,0.035166667
IRL,Ireland,1967,-0.05525
IRL,Ireland,1968,-0.021916667
IRL,Ireland,1969,-0.251166667
IRL,Ireland,1970,0.046916667
IRL,Ireland,1971,0.529833333
IRL,Ireland,1972,-0.317416667
IRL,Ireland,1973,0.297333333
IRL,Ireland,1974,-0.046083333
IRL,Ireland,1975,0.53
IRL,Ireland,1976,0.314416667
IRL,Ireland,1977,0.048
IRL,Ireland,1978,0.114916667
IRL,Ireland,1979,-0.664583333
IRL,Ireland,1980,0.013583333
IRL,Ireland,1981,0.083333333
IRL,Ireland,1982,0.329083333
IRL,Ireland,1983,0.571916667
IRL,Ireland,1984,0.240166667
IRL,Ireland,1985,-0.4135
IRL,Ireland,1986,-0.787666667
IRL,Ireland,1987,-0.094
IRL,Ireland,1988,0.361166667
IRL,Ireland,1989,0.756583333
IRL,Ireland,1990,0.802916667
IRL,Ireland,1991,0.313583333
IRL,Ireland,1992,0.287833333
IRL,Ireland,1993,0.11725
IRL,Ireland,1994,0.365333333
IRL,Ireland,1995,0.955
IRL,Ireland,1996,0.008583333
IRL,Ireland,1997,1.143833333
IRL,Ireland,1998,0.917666667
IRL,Ireland,1999,0.952083333
IRL,Ireland,2000,0.59075
IRL,Ireland,2001,0.492166667
IRL,Ireland,2002,0.91525
IRL,Ireland,2003,1.007916667
IRL,Ireland,2004,0.959
IRL,Ireland,2005,1.107416667
IRL,Ireland,2006,1.20075
IRL,Ireland,2007,1.345083333
IRL,Ireland,2008,0.676083333
IRL,Ireland,2009,0.675166667
IRL,Ireland,2010,-0.31225
IRL,Ireland,2011,0.982333333
IRL,Ireland,2012,0.670833333
IRL,Ireland,2013,0.718833333
IRL,Ireland,2014,1.276916667
IRL,Ireland,2015,0.624916667
IRL,Ireland,2016,0.920916667
IRL,Ireland,2017,1.17325
IRL,Ireland,2018,0.934416667
IRL,Ireland,2019,1.067916667
ISR,Israel,1961,-0.383083333
ISR,Israel,1962,0.877833333
ISR,Israel,1963,0.714166667
ISR,Israel,1964,-0.616
ISR,Israel,1965,0.005333333
ISR,Israel,1966,0.658083333
ISR,Israel,1967,-0.947833333
ISR,Israel,1968,-0.063
ISR,Israel,1969,0.296833333
ISR,Israel,1970,0.012
ISR,Israel,1971,-0.338416667
ISR,Israel,1972,-0.504
ISR,Israel,1973,-0.256333333
ISR,Israel,1974,-0.337666667
ISR,Israel,1975,-0.359916667
ISR,Israel,1976,-0.40675
ISR,Israel,1977,-0.106333333
ISR,Israel,1978,0.0715
ISR,Israel,1979,0.527416667
ISR,Israel,1980,-0.079166667
ISR,Israel,1981,-0.112416667
ISR,Israel,1982,-0.760833333
ISR,Israel,1983,-0.889583333
ISR,Israel,1984,-0.325
ISR,Israel,1985,0.183833333
ISR,Israel,1986,-0.086666667
ISR,Israel,1987,-0.125666667
ISR,Israel,1988,-0.033833333
ISR,Israel,1989,-0.160333333
ISR,Israel,1990,0.084916667
ISR,Israel,1991,0.04675
ISR,Israel,1992,-1.027
ISR,Israel,1993,-0.01775
ISR,Israel,1994,0.5025
ISR,Israel,1995,-0.018
ISR,Israel,1996,0.48525
ISR,Israel,1997,-0.232416667
ISR,Israel,1998,0.915416667
ISR,Israel,1999,0.818833333
ISR,Israel,2000,0.121333333
ISR,Israel,2001,0.797083333
ISR,Israel,2002,0.67
ISR,Israel,2003,0.471833333
ISR,Israel,2004,0.40325
ISR,Israel,2005,0.381333333
ISR,Israel,2006,0.294
ISR,Israel,2007,0.5695
ISR,Israel,2008,0.773
ISR,Israel,2009,0.818166667
ISR,Israel,2010,2.28525
ISR,Israel,2011,0.371916667
ISR,Israel,2012,1.046833333
ISR,Israel,2013,0.901083333
ISR,Israel,2014,0.978166667
ISR,Israel,2015,1.060166667
ISR,Israel,2016,1.493
ISR,Israel,2017,0.905916667
ISR,Israel,2018,1.805666667
ISR,Israel,2019,1.044166667
ITA,Italy,1961,0.770333333
ITA,Italy,1962,-0.135916667
ITA,Italy,1963,-0.18475
ITA,Italy,1964,0.159666667
ITA,Italy,1965,-0.357416667
ITA,Italy,1966,0.1845
ITA,Italy,1967,0.282666667
ITA,Italy,1968,0.001416667
ITA,Italy,1969,-0.247666667
ITA,Italy,1970,0.001166667
ITA,Italy,1971,-0.119
ITA,Italy,1972,-0.143416667
ITA,Italy,1973,-0.041083333
ITA,Italy,1974,-0.069833333
ITA,Italy,1975,0.060166667
ITA,Italy,1976,-0.373333333
ITA,Italy,1977,0.275416667
ITA,Italy,1978,-0.449666667
ITA,Italy,1979,0.027
ITA,Italy,1980,-0.672083333
ITA,Italy,1981,-0.14
ITA,Italy,1982,0.53125
ITA,Italy,1983,0.298583333
ITA,Italy,1984,-0.402
ITA,Italy,1985,0.207666667
ITA,Italy,1986,0.252916667
ITA,Italy,1987,0.348916667
ITA,Italy,1988,0.69875
ITA,Italy,1989,0.520583333
ITA,Italy,1990,0.901166667
ITA,Italy,1991,-0.0215
ITA,Italy,1992,0.72075
ITA,Italy,1993,0.567416667
ITA,Italy,1994,1.485083333
ITA,Italy,1995,0.394166667
ITA,Italy,1996,0.161416667
ITA,Italy,1997,0.956583333
ITA,Italy,1998,0.774833333
ITA,Italy,1999,1.000166667
ITA,Italy,2000,1.372833333
ITA,Italy,2001,1.18025
ITA,Italy,2002,1.187583333
ITA,Italy,2003,1.454833333
ITA,Italy,2004,0.82675
ITA,Italy,2005,0.365833333
ITA,Italy,2006,1.09025
ITA,Italy,2007,1.373666667
ITA,Italy,2008,1.193416667
ITA,Italy,2009,1.281916667
ITA,Italy,2010,0.681166667
ITA,Italy,2011,1.40825
ITA,Italy,2012,1.425833333
ITA,Italy,2013,1.121583333
ITA,Italy,2014,1.697
ITA,Italy,2015,1.794666667
ITA,Italy,2016,1.640666667
ITA,Italy,2017,1.51875
ITA,Italy,2018,1.954083333
ITA,Italy,2019,1.790666667
JAM,Jamaica,1961,0.04425
JAM,Jamaica,1962,-0.026916667
JAM,Jamaica,1963,-0.081083333
JAM,Jamaica,1964,-0.009083333
JAM,Jamaica,1965,-0.202
JAM,Jamaica,1966,-0.0095
JAM,Jamaica,1967,-0.178083333
JAM,Jamaica,1968,-0.148166667
JAM,Jamaica,1969,0.217333333
JAM,Jamaica,1970,-0.231
JAM,Jamaica,1971,-0.3815
JAM,Jamaica,1972,-0.030916667
JAM,Jamaica,1973,0.21575
JAM,Jamaica,1974,0.198916667
JAM,Jamaica,1975,0.176916667
JAM,Jamaica,1980,0.644333333
JAM,Jamaica,1981,1.00375
JAM,Jamaica,1982,0.213333333
JAM,Jamaica,1983,0.721
JAM,Jamaica,1984,0.122333333
JAM,Jamaica,1985,0.167
JAM,Jamaica,1986,0.242083333
JAM,Jamaica,1987,1.254666667
JAM,Jamaica,1988,0.929166667
JAM,Jamaica,1989,0.525166667
JAM,Jamaica,1990,0.633083333
JAM,Jamaica,1991,0.689416667
JAM,Jamaica,1992,0.868666667
JAM,Jamaica,1993,0.4475
JAM,Jamaica,1994,0.9785
JAM,Jamaica,1995,0.98825
JAM,Jamaica,1996,0.371666667
JAM,Jamaica,1997,1.087416667
JAM,Jamaica,1998,1.355083333
JAM,Jamaica,1999,0.681416667
JAM,Jamaica,2000,0.590833333
JAM,Jamaica,2001,0.885
JAM,Jamaica,2002,0.967416667
JAM,Jamaica,2003,1.079
JAM,Jamaica,2004,0.96625
JAM,Jamaica,2005,1.033083333
JAM,Jamaica,2006,1.161083333
JAM,Jamaica,2007,0.836916667
JAM,Jamaica,2008,0.578416667
JAM,Jamaica,2009,0.901666667
JAM,Jamaica,2010,1.1725
JAM,Jamaica,2011,0.73725
JAM,Jamaica,2012,0.766166667
JAM,Jamaica,2013,1.02275
JAM,Jamaica,2014,1.230833333
JAM,Jamaica,2015,1.409416667
JAM,Jamaica,2016,1.46075
JAM,Jamaica,2017,1.096833333
JAM,Jamaica,2018,1.3145
JAM,Jamaica,2019,1.323583333
JPN,Japan,1961,0.738166667
JPN,Japan,1962,0.1285
JPN,Japan,1963,-0.027833333
JPN,Japan,1964,0.17625
JPN,Japan,1965,-0.564083333
JPN,Japan,1966,-0.0605
JPN,Japan,1967,0.006416667
JPN,Japan,1968,-0.170166667
JPN,Japan,1969,-0.336166667
JPN,Japan,1970,-0.31425
JPN,Japan,1971,-0.244416667
JPN,Japan,1972,0.27225
JPN,Japan,1973,0.1465
JPN,Japan,1974,-0.41225
JPN,Japan,1975,0.0515
JPN,Japan,1976,-0.491416667
JPN,Japan,1977,-0.002333333
JPN,Japan,1978,0.218
JPN,Japan,1979,0.516
JPN,Japan,1980,-0.394666667
JPN,Japan,1981,-0.573666667
JPN,Japan,1982,0.016
JPN,Japan,1983,-0.061416667
JPN,Japan,1984,-0.54675
JPN,Japan,1985,0.038166667
JPN,Japan,1986,-0.520666667
JPN,Japan,1987,0.292833333
JPN,Japan,1988,-0.179833333
JPN,Japan,1989,0.598583333
JPN,Japan,1990,1.21325
JPN,Japan,1991,0.67825
JPN,Japan,1992,0.318
JPN,Japan,1993,-0.033833333
JPN,Japan,1994,0.995166667
JPN,Japan,1995,0.219416667
JPN,Japan,1996,-0.051833333
JPN,Japan,1997,0.513666667
JPN,Japan,1998,1.18825
JPN,Japan,1999,0.860416667
JPN,Japan,2000,0.63825
JPN,Japan,2001,0.331083333
JPN,Japan,2002,0.645333333
JPN,Japan,2003,0.408333333
JPN,Japan,2004,1.16475
JPN,Japan,2005,0.417
JPN,Japan,2006,0.6385
JPN,Japan,2007,0.989416667
JPN,Japan,2008,0.672083333
JPN,Japan,2009,0.725916667
JPN,Japan,2010,0.960666667
JPN,Japan,2011,0.461333333
JPN,Japan,2012,0.322166667
JPN,Japan,2013,0.696333333
JPN,Japan,2014,0.439583333
JPN,Japan,2015,1.0565
JPN,Japan,2016,1.25
JPN,Japan,2017,0.585583333
JPN,Japan,2018,1.057583333
JPN,Japan,2019,1.255833333
KAZ,Kazakhstan,1992,0.386833333
KAZ,Kazakhstan,1993,-0.6935
KAZ,Kazakhstan,1994,0.177
KAZ,Kazakhstan,1995,1.963
KAZ,Kazakhstan,1996,-0.184
KAZ,Kazakhstan,1997,1.591166667
KAZ,Kazakhstan,1998,0.831083333
KAZ,Kazakhstan,1999,1.522083333
KAZ,Kazakhstan,2000,1.3945
KAZ,Kazakhstan,2001,1.388583333
KAZ,Kazakhstan,2002,1.8795
KAZ,Kazakhstan,2003,0.75475
KAZ,Kazakhstan,2004,2.048166667
KAZ,Kazakhstan,2005,1.67025
KAZ,Kazakhstan,2006,1.543666667
KAZ,Kazakhstan,2007,1.91775
KAZ,Kazakhstan,2008,1.742
KAZ,Kazakhstan,2009,1.132833333
KAZ,Kazakhstan,2010,1.466083333
KAZ,Kazakhstan,2011,0.436166667
KAZ,Kazakhstan,2012,0.903416667
KAZ,Kazakhstan,2013,2.32825
KAZ,Kazakhstan,2014,0.507833333
KAZ,Kazakhstan,2015,1.978833333
KAZ,Kazakhstan,2016,1.907666667
KAZ,Kazakhstan,2017,1.72975
KAZ,Kazakhstan,2018,0.498833333
KAZ,Kazakhstan,2019,1.864583333
KEN,Kenya,1961,0.192
KEN,Kenya,1962,-0.218333333
KEN,Kenya,1963,-0.217
KEN,Kenya,1964,-0.444333333
KEN,Kenya,1965,-0.166833333
KEN,Kenya,1966,0.153833333
KEN,Kenya,1967,-0.089416667
KEN,Kenya,1968,-0.546833333
KEN,Kenya,1969,0.238916667
KEN,Kenya,1970,0.235333333
KEN,Kenya,1971,-0.255333333
KEN,Kenya,1972,0.2705
KEN,Kenya,1973,0.451083333
KEN,Kenya,1974,-0.082166667
KEN,Kenya,1975,-0.097666667
KEN,Kenya,1976,0.224666667
KEN,Kenya,1977,0.093583333
KEN,Kenya,1978,0.0155
KEN,Kenya,1979,0.10225
KEN,Kenya,1980,0.587083333
KEN,Kenya,1981,0.16225
KEN,Kenya,1982,0.284916667
KEN,Kenya,1983,0.68025
KEN,Kenya,1984,0.1575
KEN,Kenya,1985,0.004833333
KEN,Kenya,1986,0.203666667
KEN,Kenya,1987,0.84025
KEN,Kenya,1988,0.5575
KEN,Kenya,1989,-0.084333333
KEN,Kenya,1990,0.031916667
KEN,Kenya,1991,0.384083333
KEN,Kenya,1992,0.463083333
KEN,Kenya,1993,0.204416667
KEN,Kenya,1994,0.495583333
KEN,Kenya,1995,0.504083333
KEN,Kenya,1996,0.516666667
KEN,Kenya,1997,0.508166667
KEN,Kenya,1998,0.365
KEN,Kenya,1999,0.2905
KEN,Kenya,2000,0.737
KEN,Kenya,2001,0.649083333
KEN,Kenya,2002,0.81325
KEN,Kenya,2003,0.950833333
KEN,Kenya,2004,0.779416667
KEN,Kenya,2005,0.8965
KEN,Kenya,2006,0.754333333
KEN,Kenya,2007,0.610083333
KEN,Kenya,2008,0.851
KEN,Kenya,2009,1.380333333
KEN,Kenya,2010,1.134333333
KEN,Kenya,2011,1.099416667
KEN,Kenya,2012,1.083083333
KEN,Kenya,2013,0.903333333
KEN,Kenya,2014,1.054
KEN,Kenya,2015,1.275416667
KEN,Kenya,2016,1.311833333
KEN,Kenya,2017,1.59925
KEN,Kenya,2018,0.787333333
KEN,Kenya,2019,1.697416667
KUW,Kuwait,1961,-0.298666667
KUW,Kuwait,1962,0.880916667
KUW,Kuwait,1963,0.141916667
KUW,Kuwait,1964,-0.818166667
KUW,Kuwait,1965,0.241916667
