Country,Area,Months,Year,temperature,MonthCode
COK,Cook Islands,October,1973,0.163,10
COK,Cook Islands,November,1973,0.3,11
COK,Cook Islands,December,1973,0.08,12
CRC,Costa Rica,January,1973,0.462,1
CRC,Costa Rica,February,1973,0.265,2
CRC,Costa Rica,March,1973,0.851,3
CRC,Costa Rica,April,1973,0.532,4
CRC,Costa Rica,May,1973,0.241,5
CRC,Costa Rica,June,1973,-0.319,6
CRC,Costa Rica,July,1973,-0.393,7
CRC,Costa Rica,August,1973,-0.366,8
CRC,Costa Rica,September,1973,-0.523,9
CRC,Costa Rica,October,1973,-0.347,10
CRC,Costa Rica,November,1973,0.071,11
CRC,Costa Rica,December,1973,-0.904,12
CRO,Croatia,January,1973,0,1
CRO,Croatia,February,1973,0,2
CRO,Croatia,March,1973,0,3
CRO,Croatia,April,1973,0,4
CRO,Croatia,May,1973,0,5
CRO,Croatia,June,1973,0,6
CRO,Croatia,July,1973,0,7
CRO,Croatia,August,1973,0,8
CRO,Croatia,September,1973,0,9
CRO,Croatia,October,1973,0,10
CRO,Croatia,November,1973,0,11
CRO,Croatia,December,1973,0,12
CUB,Cuba,January,1973,0.998,1
CUB,Cuba,February,1973,-0.629,2
CUB,Cuba,March,1973,1.104,3
CUB,Cuba,April,1973,0.344,4
CUB,Cuba,May,1973,0.547,5
CUB,Cuba,June,1973,0.351,6
CUB,Cuba,July,1973,0.153,7
CUB,Cuba,August,1973,-0.264,8
CUB,Cuba,September,1973,0.003,9
CUB,Cuba,October,1973,-0.004,10
CUB,Cuba,November,1973,0.627,11
CUB,Cuba,December,1973,-0.848,12
CYP,Cyprus,January,1973,-1.24,1
CYP,Cyprus,February,1973,1.293,2
CYP,Cyprus,March,1973,-0.378,3
CYP,Cyprus,April,1973,-0.562,4
CYP,Cyprus,May,1973,0.449,5
CYP,Cyprus,June,1973,-0.595,6
CYP,Cyprus,July,1973,0.326,7
CYP,Cyprus,August,1973,-0.314,8
CYP,Cyprus,September,1973,0.365,9
CYP,Cyprus,October,1973,0.659,10
CYP,Cyprus,November,1973,-2.73,11
CYP,Cyprus,December,1973,-0.238,12
CZE,Czech Republic,January,1973,1.379,1
CZE,Czech Republic,February,1973,1.56,2
CZE,Czech Republic,March,1973,0.705,3
CZE,Czech Republic,April,1973,-1.475,4
CZE,Czech Republic,May,1973,0.713,5
CZE,Czech Republic,June,1973,-0.264,6
CZE,Czech Republic,July,1973,-0.084,7
CZE,Czech Republic,August,1973,0.677,8
CZE,Czech Republic,September,1973,0.995,9
CZE,Czech Republic,October,1973,-1.368,10
CZE,Czech Republic,November,1973,-1.911,11
CZE,Czech Republic,December,1973,-0.764,12
PRK,North Korea,January,1973,3.841,1
PRK,North Korea,February,1973,2.127,2
PRK,North Korea,March,1973,-0.12,3
PRK,North Korea,April,1973,0.708,4
PRK,North Korea,May,1973,-0.774,5
PRK,North Korea,June,1973,-0.129,6
PRK,North Korea,July,1973,1.8,7
PRK,North Korea,August,1973,1.103,8
PRK,North Korea,September,1973,-0.146,9
PRK,North Korea,October,1973,-1.3,10
PRK,North Korea,November,1973,-1.098,11
PRK,North Korea,December,1973,-1.243,12
DEN,Denmark,January,1973,1.785,1
DEN,Denmark,February,1973,3.033,2
DEN,Denmark,March,1973,2.99,3
DEN,Denmark,April,1973,-0.724,4
DEN,Denmark,May,1973,0.19,5
DEN,Denmark,June,1973,0.427,6
DEN,Denmark,July,1973,1.647,7
DEN,Denmark,August,1973,0.038,8
DEN,Denmark,September,1973,-0.01,9
DEN,Denmark,October,1973,-1.995,10
DEN,Denmark,November,1973,-1.426,11
DEN,Denmark,December,1973,-0.537,12
DJI,Djibouti,January,1973,0.441,1
DJI,Djibouti,February,1973,0.428,2
DJI,Djibouti,March,1973,1.066,3
DJI,Djibouti,April,1973,1.119,4
DJI,Djibouti,May,1973,0.67,5
DJI,Djibouti,June,1973,0.744,6
DJI,Djibouti,July,1973,1.392,7
DJI,Djibouti,August,1973,0.801,8
DJI,Djibouti,September,1973,0.743,9
DJI,Djibouti,October,1973,0.098,10
DJI,Djibouti,November,1973,-0.09,11
DJI,Djibouti,December,1973,-0.777,12
DOM,Dominican Republic,January,1973,0.942,1
DOM,Dominican Republic,February,1973,0.232,2
DOM,Dominican Republic,March,1973,0.581,3
DOM,Dominican Republic,April,1973,0.312,4
DOM,Dominican Republic,May,1973,0.585,5
DOM,Dominican Republic,June,1973,0.326,6
DOM,Dominican Republic,July,1973,0.493,7
DOM,Dominican Republic,August,1973,-0.034,8
DOM,Dominican Republic,September,1973,0.21,9
DOM,Dominican Republic,October,1973,-0.03,10
DOM,Dominican Republic,November,1973,-0.277,11
DOM,Dominican Republic,December,1973,-0.794,12
ECU,Ecuador,January,1973,0.839,1
ECU,Ecuador,February,1973,0.549,2
ECU,Ecuador,March,1973,0.742,3
ECU,Ecuador,April,1973,0.015,4
ECU,Ecuador,May,1973,-0.289,5
ECU,Ecuador,June,1973,-0.09,6
ECU,Ecuador,July,1973,-0.277,7
ECU,Ecuador,August,1973,-0.492,8
ECU,Ecuador,September,1973,-0.282,9
ECU,Ecuador,October,1973,-0.459,10
ECU,Ecuador,November,1973,-0.245,11
ECU,Ecuador,December,1973,-0.931,12
EGY,Egypt,January,1973,0.101,1
EGY,Egypt,February,1973,1.541,2
EGY,Egypt,March,1973,-0.621,3
EGY,Egypt,April,1973,-0.356,4
EGY,Egypt,May,1973,-0.566,5
EGY,Egypt,June,1973,-0.561,6
EGY,Egypt,July,1973,0.418,7
EGY,Egypt,August,1973,-0.938,8
EGY,Egypt,September,1973,-0.215,9
EGY,Egypt,October,1973,0.318,10
EGY,Egypt,November,1973,-1.769,11
EGY,Egypt,December,1973,0.34,12
ERI,Eritrea,January,1973,0,1
ERI,Eritrea,February,1973,0,2
ERI,Eritrea,March,1973,0,3
ERI,Eritrea,April,1973,0,4
ERI,Eritrea,May,1973,0,5
ERI,Eritrea,June,1973,0,6
ERI,Eritrea,July,1973,0,7
ERI,Eritrea,August,1973,0,8
ERI,Eritrea,September,1973,0,9
ERI,Eritrea,October,1973,0,10
ERI,Eritrea,November,1973,0,11
ERI,Eritrea,December,1973,0,12
EST,Estonia,January,1973,0,1
EST,Estonia,February,1973,0,2
EST,Estonia,March,1973,0,3
EST,Estonia,April,1973,0,4
EST,Estonia,May,1973,0,5
EST,Estonia,June,1973,0,6
EST,Estonia,July,1973,0,7
EST,Estonia,August,1973,0,8
EST,Estonia,September,1973,0,9
EST,Estonia,October,1973,0,10
EST,Estonia,November,1973,0,11
EST,Estonia,December,1973,0,12
ETH,Ethiopia,January,1973,0,1
ETH,Ethiopia,February,1973,0,2
ETH,Ethiopia,March,1973,0,3
ETH,Ethiopia,April,1973,0,4
ETH,Ethiopia,May,1973,0,5
ETH,Ethiopia,June,1973,0,6
ETH,Ethiopia,July,1973,0,7
ETH,Ethiopia,August,1973,0,8
ETH,Ethiopia,September,1973,0,9
ETH,Ethiopia,October,1973,0,10
ETH,Ethiopia,November,1973,0,11
ETH,Ethiopia,December,1973,0,12
FIN,Finland,January,1973,5.215,1
FIN,Finland,February,1973,2.564,2
FIN,Finland,March,1973,2.434,3
FIN,Finland,April,1973,0.785,4
FIN,Finland,May,1973,0.776,5
FIN,Finland,June,1973,1.576,6
FIN,Finland,July,1973,3.062,7
FIN,Finland,August,1973,-0.607,8
FIN,Finland,September,1973,-2.748,9
FIN,Finland,October,1973,-2.978,10
FIN,Finland,November,1973,-3.002,11
FIN,Finland,December,1973,-4.037,12
FRA,France,January,1973,-0.204,1
FRA,France,February,1973,-0.953,2
FRA,France,March,1973,-0.803,3
FRA,France,April,1973,-1.664,4
FRA,France,May,1973,0.848,5
FRA,France,June,1973,0.78,6
FRA,France,July,1973,-0.054,7
FRA,France,August,1973,2.051,8
FRA,France,September,1973,1.124,9
FRA,France,October,1973,-0.927,10
FRA,France,November,1973,0.036,11
FRA,France,December,1973,-0.585,12
GAB,Gabon,January,1973,0.542,1
GAB,Gabon,February,1973,0.952,2
GAB,Gabon,March,1973,0.616,3
GAB,Gabon,April,1973,0.359,4
GAB,Gabon,May,1973,0.094,5
GAB,Gabon,June,1973,0.581,6
GAB,Gabon,July,1973,0.879,7
GAB,Gabon,August,1973,0.442,8
GAB,Gabon,September,1973,0.351,9
GAB,Gabon,October,1973,0.271,10
GAB,Gabon,November,1973,-0.005,11
GAB,Gabon,December,1973,-0.288,12
GEO,Georgia,January,1973,0,1
GEO,Georgia,February,1973,0,2
GEO,Georgia,March,1973,0,3
GEO,Georgia,April,1973,0,4
GEO,Georgia,May,1973,0,5
GEO,Georgia,June,1973,0,6
GEO,Georgia,July,1973,0,7
GEO,Georgia,August,1973,0,8
GEO,Georgia,September,1973,0,9
GEO,Georgia,October,1973,0,10
GEO,Georgia,November,1973,0,11
GEO,Georgia,December,1973,0,12
GER,Germany,January,1973,0.746,1
GER,Germany,February,1973,0.799,2
GER,Germany,March,1973,0.613,3
GER,Germany,April,1973,-2.112,4
GER,Germany,May,1973,0.68,5
GER,Germany,June,1973,0.654,6
GER,Germany,July,1973,0.468,7
GER,Germany,August,1973,1.326,8
GER,Germany,September,1973,0.939,9
GER,Germany,October,1973,-1.387,10
GER,Germany,November,1973,-0.633,11
GER,Germany,December,1973,-0.723,12
GHA,Ghana,January,1973,0.404,1
GHA,Ghana,February,1973,1.113,2
GHA,Ghana,March,1973,0.695,3
GHA,Ghana,April,1973,0.646,4
GHA,Ghana,May,1973,0.707,5
GHA,Ghana,June,1973,0.447,6
GHA,Ghana,July,1973,0.829,7
GHA,Ghana,August,1973,0.548,8
GHA,Ghana,September,1973,0.32,9
GHA,Ghana,October,1973,0.558,10
GHA,Ghana,November,1973,0.114,11
GHA,Ghana,December,1973,0.236,12
GRE,Greece,January,1973,-0.598,1
GRE,Greece,February,1973,0.545,2
GRE,Greece,March,1973,-1.466,3
GRE,Greece,April,1973,-0.818,4
GRE,Greece,May,1973,0.893,5
GRE,Greece,June,1973,-0.327,6
GRE,Greece,July,1973,0.555,7
GRE,Greece,August,1973,-0.838,8
GRE,Greece,September,1973,0.692,9
GRE,Greece,October,1973,0.466,10
GRE,Greece,November,1973,-1.895,11
GRE,Greece,December,1973,0.334,12
GRN,Grenada,January,1973,0.196,1
GRN,Grenada,February,1973,0.067,2
GRN,Grenada,March,1973,0.217,3
GRN,Grenada,April,1973,-0.041,4
GRN,Grenada,May,1973,0.081,5
GRN,Grenada,June,1973,0.409,6
GRN,Grenada,July,1973,0.503,7
GRN,Grenada,August,1973,-0.265,8
GRN,Grenada,September,1973,-0.287,9
GRN,Grenada,October,1973,-0.6,10
GRN,Grenada,November,1973,-0.487,11
GRN,Grenada,December,1973,-0.864,12
GUA,Guatemala,January,1973,0.317,1
GUA,Guatemala,February,1973,0.163,2
GUA,Guatemala,March,1973,1.688,3
GUA,Guatemala,April,1973,0.959,4
GUA,Guatemala,May,1973,0.628,5
GUA,Guatemala,June,1973,0.207,6
GUA,Guatemala,July,1973,0.333,7
GUA,Guatemala,August,1973,0.003,8
GUA,Guatemala,September,1973,0.435,9
GUA,Guatemala,October,1973,0.163,10
GUA,Guatemala,November,1973,0.889,11
GUA,Guatemala,December,1973,-0.915,12
GUY,Guyana,January,1973,0.789,1
GUY,Guyana,February,1973,0.154,2
GUY,Guyana,March,1973,0.981,3
GUY,Guyana,April,1973,0.588,4
GUY,Guyana,May,1973,-0.04,5
GUY,Guyana,June,1973,0.146,6
GUY,Guyana,July,1973,-0.204,7
GUY,Guyana,August,1973,-0.026,8
GUY,Guyana,September,1973,-0.662,9
GUY,Guyana,October,1973,-0.567,10
GUY,Guyana,November,1973,-0.407,11
GUY,Guyana,December,1973,-0.548,12
HAI,Haiti,January,1973,1.083,1
HAI,Haiti,February,1973,0.129,2
HAI,Haiti,March,1973,0.782,3
HAI,Haiti,April,1973,0.522,4
HAI,Haiti,May,1973,0.706,5
HAI,Haiti,June,1973,0.381,6
HAI,Haiti,July,1973,0.47,7
HAI,Haiti,August,1973,-0.087,8
HAI,Haiti,September,1973,0.121,9
HAI,Haiti,October,1973,0.043,10
HAI,Haiti,November,1973,0.027,11
HAI,Haiti,December,1973,-0.657,12
HUN,Hungary,January,1973,1.005,1
HUN,Hungary,February,1973,1.441,2
HUN,Hungary,March,1973,-0.03,3
HUN,Hungary,April,1973,-1.25,4
HUN,Hungary,May,1973,0.908,5
HUN,Hungary,June,1973,-0.346,6
HUN,Hungary,July,1973,-0.011,7
HUN,Hungary,August,1973,0.349,8
HUN,Hungary,September,1973,1.049,9
HUN,Hungary,October,1973,-1.214,10
HUN,Hungary,November,1973,-2.465,11
HUN,Hungary,December,1973,-0.795,12
ISL,Iceland,January,1973,3.487,1
ISL,Iceland,February,1973,-2.393,2
ISL,Iceland,March,1973,1.182,3
ISL,Iceland,April,1973,-0.329,4
ISL,Iceland,May,1973,-1.033,5
ISL,Iceland,June,1973,-1.118,6
ISL,Iceland,July,1973,-0.321,7
ISL,Iceland,August,1973,-0.127,8
ISL,Iceland,September,1973,0.747,9
ISL,Iceland,October,1973,-0.258,10
ISL,Iceland,November,1973,-3.503,11
ISL,Iceland,December,1973,-3.428,12
IND,India,January,1973,0.607,1
IND,India,February,1973,1.149,2
IND,India,March,1973,0.264,3
IND,India,April,1973,1.473,4
IND,India,May,1973,0.545,5
IND,India,June,1973,0.026,6
IND,India,July,1973,0.1,7
IND,India,August,1973,-0.111,8
IND,India,September,1973,-0.014,9
IND,India,October,1973,-0.2,10
IND,India,November,1973,-0.428,11
IND,India,December,1973,-0.602,12
INA,Indonesia,January,1973,0.476,1
INA,Indonesia,February,1973,0.607,2
INA,Indonesia,March,1973,0.249,3
INA,Indonesia,April,1973,0.366,4
INA,Indonesia,May,1973,0.041,5
INA,Indonesia,June,1973,0.392,6
INA,Indonesia,July,1973,0.35,7
INA,Indonesia,August,1973,0.138,8
INA,Indonesia,September,1973,-0.042,9
INA,Indonesia,October,1973,0.074,10
INA,Indonesia,November,1973,-0.046,11
INA,Indonesia,December,1973,-0.205,12
IRI,Iran,January,1973,-3.109,1
IRI,Iran,February,1973,1.805,2
IRI,Iran,March,1973,0.303,3
IRI,Iran,April,1973,0.766,4
IRI,Iran,May,1973,0.331,5
IRI,Iran,June,1973,0.401,6
IRI,Iran,July,1973,0.034,7
IRI,Iran,August,1973,0.42,8
IRI,Iran,September,1973,-0.247,9
IRI,Iran,October,1973,0.674,10
IRI,Iran,November,1973,-0.68,11
IRI,Iran,December,1973,-0.889,12
IRQ,Iraq,January,1973,-1.754,1
IRQ,Iraq,February,1973,1.743,2
IRQ,Iraq,March,1973,-0.068,3
IRQ,Iraq,April,1973,-0.001,4
IRQ,Iraq,May,1973,0.281,5
IRQ,Iraq,June,1973,-0.946,6
IRQ,Iraq,July,1973,-0.194,7
IRQ,Iraq,August,1973,1.227,8
IRQ,Iraq,September,1973,0.461,9
IRQ,Iraq,October,1973,1.442,10
IRQ,Iraq,November,1973,-2.326,11
IRQ,Iraq,December,1973,-0.633,12
IRL,Ireland,January,1973,1.497,1
IRL,Ireland,February,1973,0.66,2
IRL,Ireland,March,1973,0.375,3
IRL,Ireland,April,1973,-0.596,4
IRL,Ireland,May,1973,0.086,5
IRL,Ireland,June,1973,0.371,6
IRL,Ireland,July,1973,-0.105,7
IRL,Ireland,August,1973,0.635,8
IRL,Ireland,September,1973,0.576,9
IRL,Ireland,October,1973,-0.648,10
IRL,Ireland,November,1973,0.497,11
IRL,Ireland,December,1973,0.22,12
ISR,Israel,January,1973,-0.767,1
ISR,Israel,February,1973,1.648,2
ISR,Israel,March,1973,-0.424,3
ISR,Israel,April,1973,-0.648,4
ISR,Israel,May,1973,-0.388,5
ISR,Israel,June,1973,-0.957,6
ISR,Israel,July,1973,0.298,7
ISR,Israel,August,1973,-0.487,8
ISR,Israel,September,1973,0.321,9
ISR,Israel,October,1973,0.56,10
ISR,Israel,November,1973,-2.231,11
ISR,Israel,December,1973,-0.001,12
ITA,Italy,January,1973,0.562,1
ITA,Italy,February,1973,-0.74,2
ITA,Italy,March,1973,-1.419,3
ITA,Italy,April,1973,-1.822,4
ITA,Italy,May,1973,1.042,5
ITA,Italy,June,1973,0.655,6
ITA,Italy,July,1973,0.36,7
ITA,Italy,August,1973,0.679,8
ITA,Italy,September,1973,1.017,9
ITA,Italy,October,1973,0.195,10
ITA,Italy,November,1973,-0.543,11
ITA,Italy,December,1973,-0.479,12
JAM,Jamaica,January,1973,-0.338,1
JAM,Jamaica,February,1973,0.216,2
JAM,Jamaica,March,1973,0.984,3
JAM,Jamaica,April,1973,0.507,4
JAM,Jamaica,May,1973,0.398,5
JAM,Jamaica,June,1973,0.211,6
JAM,Jamaica,July,1973,0.247,7
JAM,Jamaica,August,1973,0.037,8
JAM,Jamaica,September,1973,0.233,9
JAM,Jamaica,October,1973,0.316,10
JAM,Jamaica,November,1973,0.128,11
JAM,Jamaica,December,1973,-0.35,12
JPN,Japan,January,1973,1.698,1
JPN,Japan,February,1973,1.584,2
JPN,Japan,March,1973,-0.583,3
JPN,Japan,April,1973,1.373,4
JPN,Japan,May,1973,-0.193,5
JPN,Japan,June,1973,-0.49,6
JPN,Japan,July,1973,0.69,7
JPN,Japan,August,1973,1.061,8
JPN,Japan,September,1973,-0.39,9
JPN,Japan,October,1973,-0.283,10
JPN,Japan,November,1973,-0.988,11
JPN,Japan,December,1973,-1.721,12
KAZ,Kazakhstan,January,1973,0,1
KAZ,Kazakhstan,February,1973,0,2
KAZ,Kazakhstan,March,1973,0,3
KAZ,Kazakhstan,April,1973,0,4
KAZ,Kazakhstan,May,1973,0,5
KAZ,Kazakhstan,June,1973,0,6
KAZ,Kazakhstan,July,1973,0,7
KAZ,Kazakhstan,August,1973,0,8
KAZ,Kazakhstan,September,1973,0,9
KAZ,Kazakhstan,October,1973,0,10
KAZ,Kazakhstan,November,1973,0,11
KAZ,Kazakhstan,December,1973,0,12
KEN,Kenya,January,1973,0.591,1
KEN,Kenya,February,1973,0.654,2
KEN,Kenya,March,1973,0.922,3
KEN,Kenya,April,1973,1.303,4
KEN,Kenya,May,1973,0.742,5
KEN,Kenya,June,1973,0.479,6
KEN,Kenya,July,1973,0.148,7
KEN,Kenya,August,1973,0.201,8
KEN,Kenya,September,1973,0.24,9
KEN,Kenya,October,1973,0.204,10
KEN,Kenya,November,1973,0.13,11
KEN,Kenya,December,1973,-0.201,12
KUW,Kuwait,January,1973,-1.523,1
KUW,Kuwait,February,1973,2.033,2
KUW,Kuwait,March,1973,-0.279,3
KUW,Kuwait,April,1973,0.386,4
KUW,Kuwait,May,1973,0.36,5
KUW,Kuwait,June,1973,-1.109,6
KUW,Kuwait,July,1973,-0.387,7
KUW,Kuwait,August,1973,0.652,8
KUW,Kuwait,September,1973,0.624,9
KUW,Kuwait,October,1973,1.006,10
KUW,Kuwait,November,1973,-1.437,11
KUW,Kuwait,December,1973,-0.429,12
KGZ,Kyrgyzstan,January,1973,0,1
KGZ,Kyrgyzstan,February,1973,0,2
KGZ,Kyrgyzstan,March,1973,0,3
KGZ,Kyrgyzstan,April,1973,0,4
KGZ,Kyrgyzstan,May,1973,0,5
KGZ,Kyrgyzstan,June,1973,0,6
KGZ,Kyrgyzstan,July,1973,0,7
KGZ,Kyrgyzstan,August,1973,0,8
KGZ,Kyrgyzstan,September,1973,0,9
KGZ,Kyrgyzstan,October,1973,0,10
KGZ,Kyrgyzstan,November,1973,0,11
KGZ,Kyrgyzstan,December,1973,0,12
LAT,Latvia,January,1973,0,1
LAT,Latvia,February,1973,0,2
LAT,Latvia,March,1973,0,3
LAT,Latvia,April,1973,0,4
LAT,Latvia,May,1973,0,5
LAT,Latvia,June,1973,0,6
LAT,Latvia,July,1973,0,7
LAT,Latvia,August,1973,0,8
LAT,Latvia,September,1973,0,9
LAT,Latvia,October,1973,0,10
LAT,Latvia,November,1973,0,11
LAT,Latvia,December,1973,0,12
LIB,Lebanon,January,1973,-1.505,1
LIB,Lebanon,February,1973,1.409,2
LIB,Lebanon,March,1973,-0.306,3
LIB,Lebanon,April,1973,-0.601,4
LIB,Lebanon,May,1973,0.142,5
LIB,Lebanon,June,1973,-0.968,6
LIB,Lebanon,July,1973,0.268,7
LIB,Lebanon,August,1973,-0.217,8
LIB,Lebanon,September,1973,0.171,9
LIB,Lebanon,October,1973,0.805,10
LIB,Lebanon,November,1973,-2.9,11
LIB,Lebanon,December,1973,-0.182,12
LTU,Lithuania,January,1973,0,1
LTU,Lithuania,February,1973,0,2
LTU,Lithuania,March,1973,0,3
LTU,Lithuania,April,1973,0,4
LTU,Lithuania,May,1973,0,5
LTU,Lithuania,June,1973,0,6
LTU,Lithuania,July,1973,0,7
LTU,Lithuania,August,1973,0,8
LTU,Lithuania,September,1973,0,9
LTU,Lithuania,October,1973,0,10
LTU,Lithuania,November,1973,0,11
LTU,Lithuania,December,1973,0,12
LUX,Luxembourg,January,1973,0,1
LUX,Luxembourg,February,1973,0,2
LUX,Luxembourg,March,1973,0,3
LUX,Luxembourg,April,1973,0,4
LUX,Luxembourg,May,1973,0,5
LUX,Luxembourg,June,1973,0,6
LUX,Luxembourg,July,1973,0,7
LUX,Luxembourg,August,1973,0,8
LUX,Luxembourg,September,1973,0,9
LUX,Luxembourg,October,1973,0,10
LUX,Luxembourg,November,1973,0,11
LUX,Luxembourg,December,1973,0,12
MAS,Malaysia,January,1973,0.564,1
MAS,Malaysia,February,1973,0.812,2
MAS,Malaysia,March,1973,0.499,3
MAS,Malaysia,April,1973,0.437,4
MAS,Malaysia,May,1973,0.021,5
MAS,Malaysia,June,1973,0.286,6
MAS,Malaysia,July,1973,0.29,7
MAS,Malaysia,August,1973,0.104,8
MAS,Malaysia,September,1973,-0.152,9
MAS,Malaysia,October,1973,0.234,10
MAS,Malaysia,November,1973,-0.025,11
MAS,Malaysia,December,1973,-0.472,12
MRI,Mauritius,January,1973,-0.101,1
MRI,Mauritius,February,1973,0.033,2
MRI,Mauritius,March,1973,0.151,3
MRI,Mauritius,April,1973,0.035,4
MRI,Mauritius,May,1973,0.317,5
MRI,Mauritius,June,1973,-0.408,6
MRI,Mauritius,July,1973,-0.005,7
MRI,Mauritius,August,1973,-0.501,8
MRI,Mauritius,September,1973,-0.544,9
MRI,Mauritius,October,1973,-0.434,10
MRI,Mauritius,November,1973,-0.222,11
MRI,Mauritius,December,1973,-0.62,12
MEX,Mexico,January,1973,-0.735,1
MEX,Mexico,February,1973,-0.283,2
MEX,Mexico,March,1973,0.174,3
MEX,Mexico,April,1973,-0.899,4
MEX,Mexico,May,1973,0.081,5
MEX,Mexico,June,1973,-0.438,6
MEX,Mexico,July,1973,-0.33,7
MEX,Mexico,August,1973,-0.763,8
MEX,Mexico,September,1973,-0.021,9
MEX,Mexico,October,1973,0.086,10
MEX,Mexico,November,1973,0.889,11
MEX,Mexico,December,1973,-0.588,12
MGL,Mongolia,January,1973,2.367,1
MGL,Mongolia,February,1973,0.903,2
MGL,Mongolia,March,1973,1.585,3
MGL,Mongolia,April,1973,1.149,4
MGL,Mongolia,May,1973,-1.3,5
MGL,Mongolia,June,1973,0.537,6
MGL,Mongolia,July,1973,-0.493,7
MGL,Mongolia,August,1973,-0.955,8
MGL,Mongolia,September,1973,1.409,9
MGL,Mongolia,October,1973,-0.653,10
MGL,Mongolia,November,1973,2.662,11
MGL,Mongolia,December,1973,2.946,12
MNE,Montenegro,January,1973,0,1
MNE,Montenegro,February,1973,0,2
MNE,Montenegro,March,1973,0,3
MNE,Montenegro,April,1973,0,4
MNE,Montenegro,May,1973,0,5
MNE,Montenegro,June,1973,0,6
MNE,Montenegro,July,1973,0,7
MNE,Montenegro,August,1973,0,8
MNE,Montenegro,September,1973,0,9
MNE,Montenegro,October,1973,0,10
MNE,Montenegro,November,1973,0,11
MNE,Montenegro,December,1973,0,12
MAR,Morocco,January,1973,-0.918,1
MAR,Morocco,February,1973,-1.254,2
MAR,Morocco,March,1973,-0.436,3
MAR,Morocco,April,1973,0.869,4
MAR,Morocco,May,1973,1.564,5
MAR,Morocco,June,1973,-0.177,6
MAR,Morocco,July,1973,-0.362,7
MAR,Morocco,August,1973,0.754,8
MAR,Morocco,September,1973,0.78,9
MAR,Morocco,October,1973,-0.282,10
MAR,Morocco,November,1973,1.056,11
MAR,Morocco,December,1973,-1.287,12
MOZ,Mozambique,January,1973,0.628,1
MOZ,Mozambique,February,1973,0.385,2
MOZ,Mozambique,March,1973,1.084,3
MOZ,Mozambique,April,1973,-0.404,4
MOZ,Mozambique,May,1973,0.061,5
MOZ,Mozambique,June,1973,-0.014,6
MOZ,Mozambique,July,1973,-0.169,7
MOZ,Mozambique,August,1973,-0.326,8
MOZ,Mozambique,September,1973,0.521,9
MOZ,Mozambique,October,1973,0.037,10
MOZ,Mozambique,November,1973,-0.243,11
MOZ,Mozambique,December,1973,-0.456,12
NAM,Namibia,January,1973,1.291,1
NAM,Namibia,February,1973,1.373,2
NAM,Namibia,March,1973,1.001,3
NAM,Namibia,April,1973,0.345,4
NAM,Namibia,May,1973,0.567,5
NAM,Namibia,June,1973,1.02,6
NAM,Namibia,July,1973,0.416,7
NAM,Namibia,August,1973,-0.233,8
NAM,Namibia,September,1973,0.01,9
NAM,Namibia,October,1973,-0.111,10
NAM,Namibia,November,1973,0.01,11
NAM,Namibia,December,1973,-0.849,12
NED,Netherlands,January,1973,0.874,1
NED,Netherlands,February,1973,0.711,2
NED,Netherlands,March,1973,0.688,3
NED,Netherlands,April,1973,-1.81,4
NED,Netherlands,May,1973,0.313,5
NED,Netherlands,June,1973,0.939,6
NED,Netherlands,July,1973,0.641,7
NED,Netherlands,August,1973,1.393,8
NED,Netherlands,September,1973,0.927,9
NED,Netherlands,October,1973,-1.302,10
NED,Netherlands,November,1973,-0.428,11
NED,Netherlands,December,1973,-0.399,12
NZL,New Zealand,January,1973,0.102,1
NZL,New Zealand,February,1973,0.334,2
NZL,New Zealand,March,1973,0.243,3
NZL,New Zealand,April,1973,0.044,4
NZL,New Zealand,May,1973,0.488,5
NZL,New Zealand,June,1973,0.491,6
NZL,New Zealand,July,1973,-0.416,7
NZL,New Zealand,August,1973,0.077,8
NZL,New Zealand,September,1973,0.84,9
NZL,New Zealand,October,1973,0.343,10
NZL,New Zealand,November,1973,0.678,11
NZL,New Zealand,December,1973,0.625,12
NIG,Niger,January,1973,0.823,1
NIG,Niger,February,1973,1.014,2
NIG,Niger,March,1973,-0.273,3
NIG,Niger,April,1973,0.517,4
NIG,Niger,May,1973,-0.144,5
NIG,Niger,June,1973,1.147,6
NIG,Niger,July,1973,0.888,7
NIG,Niger,August,1973,0.785,8
NIG,Niger,September,1973,0.963,9
NIG,Niger,October,1973,0.282,10
NIG,Niger,November,1973,-1.063,11
NIG,Niger,December,1973,1.467,12
NGR,Nigeria,January,1973,1.451,1
NGR,Nigeria,February,1973,1.541,2
NGR,Nigeria,March,1973,0.389,3
NGR,Nigeria,April,1973,1.263,4
NGR,Nigeria,May,1973,0.75,5
NGR,Nigeria,June,1973,1.247,6
NGR,Nigeria,July,1973,1.137,7
NGR,Nigeria,August,1973,0.646,8
NGR,Nigeria,September,1973,0.943,9
NGR,Nigeria,October,1973,1.018,10
NGR,Nigeria,November,1973,-0.642,11
NGR,Nigeria,December,1973,1.193,12
NOR,Norway,January,1973,5.059,1
NOR,Norway,February,1973,1.958,2
NOR,Norway,March,1973,3.061,3
NOR,Norway,April,1973,-0.452,4
NOR,Norway,May,1973,0.205,5
NOR,Norway,June,1973,0.377,6
NOR,Norway,July,1973,2.543,7
NOR,Norway,August,1973,-0.853,8
NOR,Norway,September,1973,-1.125,9
NOR,Norway,October,1973,-2.338,10
NOR,Norway,November,1973,-2.064,11
NOR,Norway,December,1973,-1.563,12
PAK,Pakistan,January,1973,-1.761,1
