Country,Area,Months,Year,temperature
URU,Uruguay,August,2017,2.705
URU,Uruguay,September,2017,2.396
URU,Uruguay,October,2017,0.825
URU,Uruguay,November,2017,0.211
URU,Uruguay,December,2017,1.812
UZB,Uzbekistan,January,2017,3.26
UZB,Uzbekistan,February,2017,0.162
UZB,Uzbekistan,March,2017,2.332
UZB,Uzbekistan,April,2017,0.456
UZB,Uzbekistan,May,2017,2.796
UZB,Uzbekistan,June,2017,1.323
UZB,Uzbekistan,July,2017,1.893
UZB,Uzbekistan,August,2017,1.264
UZB,Uzbekistan,September,2017,1.697
UZB,Uzbekistan,October,2017,1.397
UZB,Uzbekistan,November,2017,3.043
UZB,Uzbekistan,December,2017,-0.749
VEN,Venezuela,January,2017,0.117
VEN,Venezuela,February,2017,-0.571
VEN,Venezuela,March,2017,0.234
VEN,Venezuela,April,2017,0.703
VEN,Venezuela,May,2017,0.94
VEN,Venezuela,June,2017,0.997
VEN,Venezuela,July,2017,1.277
VEN,Venezuela,August,2017,1.556
VEN,Venezuela,September,2017,1.502
VEN,Venezuela,October,2017,0.713
VEN,Venezuela,November,2017,1.075
VEN,Venezuela,December,2017,1.191
VIE,Vietnam,January,2017,2.512
VIE,Vietnam,February,2017,1.363
VIE,Vietnam,March,2017,0.888
VIE,Vietnam,April,2017,0.786
VIE,Vietnam,May,2017,0.431
VIE,Vietnam,June,2017,1.383
VIE,Vietnam,July,2017,0.281
VIE,Vietnam,August,2017,1.059
VIE,Vietnam,September,2017,1.886
VIE,Vietnam,October,2017,0.972
VIE,Vietnam,November,2017,1.113
VIE,Vietnam,December,2017,0.244
ZAM,Zambia,January,2017,0.377
ZAM,Zambia,February,2017,0.376
ZAM,Zambia,March,2017,0.144
ZAM,Zambia,April,2017,0.048
ZAM,Zambia,May,2017,1.233
ZAM,Zambia,June,2017,0.548
ZAM,Zambia,July,2017,1.63
ZAM,Zambia,August,2017,0.247
ZAM,Zambia,September,2017,0.567
ZAM,Zambia,October,2017,1.221
ZAM,Zambia,November,2017,0.274
ZAM,Zambia,December,2017,1.333
ZIM,Zimbabwe,January,2017,-0.184
ZIM,Zimbabwe,February,2017,0.321
ZIM,Zimbabwe,March,2017,-0.591
ZIM,Zimbabwe,April,2017,-0.9
ZIM,Zimbabwe,May,2017,0.074
ZIM,Zimbabwe,June,2017,1.09
ZIM,Zimbabwe,July,2017,0.79
ZIM,Zimbabwe,August,2017,0.095
ZIM,Zimbabwe,September,2017,1.001
ZIM,Zimbabwe,October,2017,0.915
ZIM,Zimbabwe,November,2017,-0.511
ZIM,Zimbabwe,December,2017,0.598
FSM,Micronesia,January,2017,1.04
FSM,Micronesia,February,2017,0.846
FSM,Micronesia,March,2017,0.834
FSM,Micronesia,April,2017,1.11
FSM,Micronesia,May,2017,1.107
FSM,Micronesia,June,2017,0.989
FSM,Micronesia,July,2017,1.037
FSM,Micronesia,August,2017,1.206
FSM,Micronesia,September,2017,1.095
FSM,Micronesia,October,2017,1.022
FSM,Micronesia,November,2017,1.017
FSM,Micronesia,December,2017,0.692
AFG,Afghanistan,January,2018,1.996
AFG,Afghanistan,February,2018,2.705
AFG,Afghanistan,March,2018,4.418
AFG,Afghanistan,April,2018,1.442
AFG,Afghanistan,May,2018,0.855
AFG,Afghanistan,June,2018,1.786
AFG,Afghanistan,July,2018,1.815
AFG,Afghanistan,August,2018,0.982
AFG,Afghanistan,September,2018,1.063
AFG,Afghanistan,October,2018,-0.103
AFG,Afghanistan,November,2018,0.882
AFG,Afghanistan,December,2018,1.311
ALB,Albania,January,2018,2.304
ALB,Albania,February,2018,0.765
ALB,Albania,March,2018,1.768
ALB,Albania,April,2018,4.878
ALB,Albania,May,2018,3.424
ALB,Albania,June,2018,1.709
ALB,Albania,July,2018,1.538
ALB,Albania,August,2018,2.704
ALB,Albania,September,2018,2.328
ALB,Albania,October,2018,2.789
ALB,Albania,November,2018,2.101
ALB,Albania,December,2018,0.04
ALG,Algeria,January,2018,1.504
ALG,Algeria,February,2018,-0.301
ALG,Algeria,March,2018,1.985
ALG,Algeria,April,2018,2.286
ALG,Algeria,May,2018,1.001
ALG,Algeria,June,2018,1.104
ALG,Algeria,July,2018,3.442
ALG,Algeria,August,2018,0.601
ALG,Algeria,September,2018,1.562
ALG,Algeria,October,2018,1.295
ALG,Algeria,November,2018,1.511
ALG,Algeria,December,2018,1.255
ARG,Argentina,January,2018,0.839
ARG,Argentina,February,2018,1.413
ARG,Argentina,March,2018,0.375
ARG,Argentina,April,2018,2.934
ARG,Argentina,May,2018,1.334
ARG,Argentina,June,2018,-0.572
ARG,Argentina,July,2018,-0.976
ARG,Argentina,August,2018,0.222
ARG,Argentina,September,2018,2.137
ARG,Argentina,October,2018,0.299
ARG,Argentina,November,2018,0.629
ARG,Argentina,December,2018,0.564
ARM,Armenia,January,2018,3.544
ARM,Armenia,February,2018,4.767
ARM,Armenia,March,2018,5.676
ARM,Armenia,April,2018,1.921
ARM,Armenia,May,2018,1.861
ARM,Armenia,June,2018,2.453
ARM,Armenia,July,2018,3.76
ARM,Armenia,August,2018,1.598
ARM,Armenia,September,2018,2.562
ARM,Armenia,October,2018,2.504
ARM,Armenia,November,2018,1.09
ARM,Armenia,December,2018,2.755
AUS,Australia,January,2018,1.494
AUS,Australia,February,2018,0.999
AUS,Australia,March,2018,1.066
AUS,Australia,April,2018,2.332
AUS,Australia,May,2018,0.644
AUS,Australia,June,2018,0.33
AUS,Australia,July,2018,1.237
AUS,Australia,August,2018,0.191
AUS,Australia,September,2018,0.859
AUS,Australia,October,2018,1.955
AUS,Australia,November,2018,0.929
AUS,Australia,December,2018,2.051
AUT,Austria,January,2018,4.845
AUT,Austria,February,2018,-1.881
AUT,Austria,March,2018,-0.579
AUT,Austria,April,2018,5.448
AUT,Austria,May,2018,4.056
AUT,Austria,June,2018,2.686
AUT,Austria,July,2018,2.744
AUT,Austria,August,2018,4.06
AUT,Austria,September,2018,2.364
AUT,Austria,October,2018,2.815
AUT,Austria,November,2018,2.396
AUT,Austria,December,2018,1.909
AZE,Azerbaijan,January,2018,2.007
AZE,Azerbaijan,February,2018,3.093
AZE,Azerbaijan,March,2018,4.052
AZE,Azerbaijan,April,2018,1.166
AZE,Azerbaijan,May,2018,2.114
AZE,Azerbaijan,June,2018,1.966
AZE,Azerbaijan,July,2018,4.369
AZE,Azerbaijan,August,2018,1.247
AZE,Azerbaijan,September,2018,2.318
AZE,Azerbaijan,October,2018,2.356
AZE,Azerbaijan,November,2018,0.645
AZE,Azerbaijan,December,2018,2.144
BAH,Bahamas,January,2018,0.657
BAH,Bahamas,February,2018,3.033
BAH,Bahamas,March,2018,-0.672
BAH,Bahamas,April,2018,1.278
BAH,Bahamas,May,2018,0.474
BAH,Bahamas,June,2018,0.923
BAH,Bahamas,July,2018,0.855
BAH,Bahamas,August,2018,0.818
BAH,Bahamas,September,2018,0.82
BAH,Bahamas,October,2018,1.497
BAH,Bahamas,November,2018,1.671
BAH,Bahamas,December,2018,1.651
BRN,Bahrain,January,2018,1.347
BRN,Bahrain,February,2018,2.652
BRN,Bahrain,March,2018,4.197
BRN,Bahrain,April,2018,2.27
BRN,Bahrain,May,2018,1.854
BRN,Bahrain,June,2018,3.476
BRN,Bahrain,July,2018,2.74
BRN,Bahrain,August,2018,2.156
BRN,Bahrain,September,2018,2.938
BRN,Bahrain,October,2018,2.239
BRN,Bahrain,November,2018,1.598
BRN,Bahrain,December,2018,2.793
BAR,Barbados,January,2018,0.793
BAR,Barbados,February,2018,0.025
BAR,Barbados,March,2018,1.381
BAR,Barbados,April,2018,0.785
BAR,Barbados,May,2018,0.773
BAR,Barbados,June,2018,0.971
BAR,Barbados,July,2018,1.181
BAR,Barbados,August,2018,1.011
BAR,Barbados,September,2018,1.257
BAR,Barbados,October,2018,0.751
BAR,Barbados,November,2018,1.041
BAR,Barbados,December,2018,1.015
BLR,Belarus,January,2018,4.307
BLR,Belarus,February,2018,-0.057
BLR,Belarus,March,2018,-0.756
BLR,Belarus,April,2018,4.553
BLR,Belarus,May,2018,4.179
BLR,Belarus,June,2018,0.999
BLR,Belarus,July,2018,2.252
BLR,Belarus,August,2018,2.839
BLR,Belarus,September,2018,3.291
BLR,Belarus,October,2018,2.068
BLR,Belarus,November,2018,-0.052
BLR,Belarus,December,2018,1.615
BEL,Belgium,January,2018,4.076
BEL,Belgium,February,2018,-1.743
BEL,Belgium,March,2018,-0.302
BEL,Belgium,April,2018,4.304
BEL,Belgium,May,2018,3.501
BEL,Belgium,June,2018,2.464
BEL,Belgium,July,2018,4.403
BEL,Belgium,August,2018,2.96
BEL,Belgium,September,2018,1.46
BEL,Belgium,October,2018,2.125
BEL,Belgium,November,2018,1.697
BEL,Belgium,December,2018,2.775
BIH,Bosnia and Herzegovina,January,2018,4.068
BIH,Bosnia and Herzegovina,February,2018,-0.584
BIH,Bosnia and Herzegovina,March,2018,0.191
BIH,Bosnia and Herzegovina,April,2018,5.098
BIH,Bosnia and Herzegovina,May,2018,3.743
BIH,Bosnia and Herzegovina,June,2018,1.953
BIH,Bosnia and Herzegovina,July,2018,1.801
BIH,Bosnia and Herzegovina,August,2018,3.254
BIH,Bosnia and Herzegovina,September,2018,2.086
BIH,Bosnia and Herzegovina,October,2018,2.928
BIH,Bosnia and Herzegovina,November,2018,2.167
BIH,Bosnia and Herzegovina,December,2018,0.369
BOT,Botswana,January,2018,1.841
BOT,Botswana,February,2018,-1.392
BOT,Botswana,March,2018,-0.362
BOT,Botswana,April,2018,0.084
BOT,Botswana,May,2018,0.948
BOT,Botswana,June,2018,1.095
BOT,Botswana,July,2018,0.454
BOT,Botswana,August,2018,3.291
BOT,Botswana,September,2018,2.337
BOT,Botswana,October,2018,-0.125
BOT,Botswana,November,2018,0.138
BOT,Botswana,December,2018,1.581
BRA,Brazil,January,2018,1.145
BRA,Brazil,February,2018,0.703
BRA,Brazil,March,2018,1.413
BRA,Brazil,April,2018,1.473
BRA,Brazil,May,2018,1.371
BRA,Brazil,June,2018,0.955
BRA,Brazil,July,2018,1.514
BRA,Brazil,August,2018,0.765
BRA,Brazil,September,2018,1.71
BRA,Brazil,October,2018,1.826
BRA,Brazil,November,2018,1.26
BRA,Brazil,December,2018,1.067
BUL,Bulgaria,January,2018,2.995
BUL,Bulgaria,February,2018,1.52
BUL,Bulgaria,March,2018,1.455
BUL,Bulgaria,April,2018,4.474
BUL,Bulgaria,May,2018,3.312
BUL,Bulgaria,June,2018,1.732
BUL,Bulgaria,July,2018,1.393
BUL,Bulgaria,August,2018,2.377
BUL,Bulgaria,September,2018,1.682
BUL,Bulgaria,October,2018,2.274
BUL,Bulgaria,November,2018,0.245
BUL,Bulgaria,December,2018,-0.403
BDI,Burundi,January,2018,NA
BDI,Burundi,February,2018,NA
BDI,Burundi,March,2018,NA
BDI,Burundi,April,2018,NA
BDI,Burundi,May,2018,NA
BDI,Burundi,June,2018,NA
BDI,Burundi,July,2018,NA
BDI,Burundi,August,2018,NA
BDI,Burundi,September,2018,NA
BDI,Burundi,October,2018,NA
BDI,Burundi,November,2018,NA
BDI,Burundi,December,2018,NA
CAM,Cambodia,January,2018,1.398
CAM,Cambodia,February,2018,-0.2
CAM,Cambodia,March,2018,0.275
CAM,Cambodia,April,2018,0.051
CAM,Cambodia,May,2018,0.626
CAM,Cambodia,June,2018,0.489
CAM,Cambodia,July,2018,0.508
CAM,Cambodia,August,2018,0.369
CAM,Cambodia,September,2018,0.753
CAM,Cambodia,October,2018,1.361
CAM,Cambodia,November,2018,2.122
CAM,Cambodia,December,2018,2.296
CMR,Cameroon,January,2018,0.482
CMR,Cameroon,February,2018,1.993
CMR,Cameroon,March,2018,1.056
CMR,Cameroon,April,2018,0.813
CMR,Cameroon,May,2018,0.543
CMR,Cameroon,June,2018,1.002
CMR,Cameroon,July,2018,1.037
CMR,Cameroon,August,2018,1.033
CMR,Cameroon,September,2018,0.876
CMR,Cameroon,October,2018,0.946
CMR,Cameroon,November,2018,1.719
CMR,Cameroon,December,2018,1.396
CAN,Canada,January,2018,2.68
CAN,Canada,February,2018,-0.33
CAN,Canada,March,2018,2.425
CAN,Canada,April,2018,-1.125
CAN,Canada,May,2018,0.645
CAN,Canada,June,2018,0.559
CAN,Canada,July,2018,1.251
CAN,Canada,August,2018,0.62
CAN,Canada,September,2018,-0.943
CAN,Canada,October,2018,-0.912
CAN,Canada,November,2018,-0.635
CAN,Canada,December,2018,3.383
CHI,Chile,January,2018,0.486
CHI,Chile,February,2018,1.212
CHI,Chile,March,2018,0.016
CHI,Chile,April,2018,0.515
CHI,Chile,May,2018,0.569
CHI,Chile,June,2018,-0.498
CHI,Chile,July,2018,-0.448
CHI,Chile,August,2018,0.57
CHI,Chile,September,2018,0.728
CHI,Chile,October,2018,0.095
CHI,Chile,November,2018,0.406
CHI,Chile,December,2018,0.419
CHN,China,January,2018,0.654
CHN,China,February,2018,1.055
CHN,China,March,2018,3.61
CHN,China,April,2018,2.115
CHN,China,May,2018,1.627
CHN,China,June,2018,1.432
CHN,China,July,2018,1.34
CHN,China,August,2018,1.347
CHN,China,September,2018,0.58
CHN,China,October,2018,0.175
CHN,China,November,2018,1.21
CHN,China,December,2018,0.084
COL,Colombia,January,2018,0.686
COL,Colombia,February,2018,0.861
COL,Colombia,March,2018,1.084
COL,Colombia,April,2018,0.738
COL,Colombia,May,2018,0.757
COL,Colombia,June,2018,1.144
COL,Colombia,July,2018,1.218
COL,Colombia,August,2018,1.261
COL,Colombia,September,2018,1.364
COL,Colombia,October,2018,1.329
COL,Colombia,November,2018,1.535
COL,Colombia,December,2018,1.056
COK,Cook Islands,January,2018,0.587
COK,Cook Islands,February,2018,-0.092
COK,Cook Islands,March,2018,0.64
COK,Cook Islands,April,2018,0.061
COK,Cook Islands,May,2018,1.363
COK,Cook Islands,June,2018,1.1
COK,Cook Islands,July,2018,0.465
COK,Cook Islands,August,2018,0.242
COK,Cook Islands,September,2018,0.767
COK,Cook Islands,October,2018,-0.066
COK,Cook Islands,November,2018,NA
COK,Cook Islands,December,2018,1.173
CRC,Costa Rica,January,2018,1.125
CRC,Costa Rica,February,2018,1.1
CRC,Costa Rica,March,2018,0.936
CRC,Costa Rica,April,2018,0.826
CRC,Costa Rica,May,2018,0.453
CRC,Costa Rica,June,2018,1.642
CRC,Costa Rica,July,2018,1.291
CRC,Costa Rica,August,2018,1.113
CRC,Costa Rica,September,2018,1.177
CRC,Costa Rica,October,2018,0.804
CRC,Costa Rica,November,2018,NA
CRC,Costa Rica,December,2018,0.89
CRO,Croatia,January,2018,4.293
CRO,Croatia,February,2018,-1.133
CRO,Croatia,March,2018,-0.169
CRO,Croatia,April,2018,4.929
CRO,Croatia,May,2018,3.726
CRO,Croatia,June,2018,2.219
CRO,Croatia,July,2018,2.083
CRO,Croatia,August,2018,3.436
CRO,Croatia,September,2018,2.137
CRO,Croatia,October,2018,2.831
CRO,Croatia,November,2018,2.199
CRO,Croatia,December,2018,0.728
CUB,Cuba,January,2018,0.746
CUB,Cuba,February,2018,2.156
CUB,Cuba,March,2018,0.093
CUB,Cuba,April,2018,1.342
CUB,Cuba,May,2018,0.524
CUB,Cuba,June,2018,1.027
CUB,Cuba,July,2018,1.2
CUB,Cuba,August,2018,1.174
CUB,Cuba,September,2018,1.161
CUB,Cuba,October,2018,1.156
CUB,Cuba,November,2018,1.968
CUB,Cuba,December,2018,2.093
CYP,Cyprus,January,2018,1.372
CYP,Cyprus,February,2018,2.678
CYP,Cyprus,March,2018,3.157
CYP,Cyprus,April,2018,2.805
CYP,Cyprus,May,2018,3.61
CYP,Cyprus,June,2018,1.813
CYP,Cyprus,July,2018,1.813
CYP,Cyprus,August,2018,1.804
CYP,Cyprus,September,2018,2.347
CYP,Cyprus,October,2018,1.881
CYP,Cyprus,November,2018,1.043
CYP,Cyprus,December,2018,1.295
CZE,Czech Republic,January,2018,NA
CZE,Czech Republic,February,2018,NA
CZE,Czech Republic,March,2018,NA
CZE,Czech Republic,April,2018,NA
CZE,Czech Republic,May,2018,NA
CZE,Czech Republic,June,2018,NA
CZE,Czech Republic,July,2018,NA
CZE,Czech Republic,August,2018,NA
CZE,Czech Republic,September,2018,NA
CZE,Czech Republic,October,2018,NA
CZE,Czech Republic,November,2018,NA
CZE,Czech Republic,December,2018,NA
PRK,North Korea,January,2018,0.044
PRK,North Korea,February,2018,-0.324
PRK,North Korea,March,2018,2.821
PRK,North Korea,April,2018,1.867
PRK,North Korea,May,2018,0.735
PRK,North Korea,June,2018,1.456
PRK,North Korea,July,2018,0.03
PRK,North Korea,August,2018,1.996
PRK,North Korea,September,2018,0.446
PRK,North Korea,October,2018,-0.084
PRK,North Korea,November,2018,1.576
PRK,North Korea,December,2018,0.443
DEN,Denmark,January,2018,3.112
DEN,Denmark,February,2018,-0.096
DEN,Denmark,March,2018,-1.349
DEN,Denmark,April,2018,3.246
DEN,Denmark,May,2018,4.698
DEN,Denmark,June,2018,2.467
DEN,Denmark,July,2018,3.753
DEN,Denmark,August,2018,2.457
DEN,Denmark,September,2018,1.738
DEN,Denmark,October,2018,1.616
DEN,Denmark,November,2018,1.204
DEN,Denmark,December,2018,2.521
DJI,Djibouti,January,2018,-0.278
DJI,Djibouti,February,2018,1.856
DJI,Djibouti,March,2018,1.762
DJI,Djibouti,April,2018,0.741
DJI,Djibouti,May,2018,NA
DJI,Djibouti,June,2018,-0.347
DJI,Djibouti,July,2018,1.268
DJI,Djibouti,August,2018,1.653
DJI,Djibouti,September,2018,1.794
DJI,Djibouti,October,2018,NA
DJI,Djibouti,November,2018,NA
DJI,Djibouti,December,2018,1.375
DOM,Dominican Republic,January,2018,2.235
DOM,Dominican Republic,February,2018,0.833
DOM,Dominican Republic,March,2018,0.612
DOM,Dominican Republic,April,2018,0.903
DOM,Dominican Republic,May,2018,0.741
DOM,Dominican Republic,June,2018,1.333
DOM,Dominican Republic,July,2018,0.751
DOM,Dominican Republic,August,2018,0.942
DOM,Dominican Republic,September,2018,0.141
DOM,Dominican Republic,October,2018,1.869
DOM,Dominican Republic,November,2018,2.009
DOM,Dominican Republic,December,2018,0.936
ECU,Ecuador,January,2018,0.54
ECU,Ecuador,February,2018,0.845
ECU,Ecuador,March,2018,1.003
ECU,Ecuador,April,2018,0.747
ECU,Ecuador,May,2018,0.506
ECU,Ecuador,June,2018,0.515
ECU,Ecuador,July,2018,0.831
ECU,Ecuador,August,2018,1.054
ECU,Ecuador,September,2018,1.149
ECU,Ecuador,October,2018,1.218
ECU,Ecuador,November,2018,1.762
ECU,Ecuador,December,2018,0.514
EGY,Egypt,January,2018,0.875
EGY,Egypt,February,2018,3.316
EGY,Egypt,March,2018,3.811
EGY,Egypt,April,2018,1.96
EGY,Egypt,May,2018,2.709
EGY,Egypt,June,2018,1.784
EGY,Egypt,July,2018,1.61
EGY,Egypt,August,2018,1.897
EGY,Egypt,September,2018,1.79
EGY,Egypt,October,2018,1.152
EGY,Egypt,November,2018,0.663
EGY,Egypt,December,2018,0.313
ERI,Eritrea,January,2018,-0.259
ERI,Eritrea,February,2018,3.424
ERI,Eritrea,March,2018,2.176
ERI,Eritrea,April,2018,0.498
ERI,Eritrea,May,2018,1.533
ERI,Eritrea,June,2018,0.246
ERI,Eritrea,July,2018,0.85
ERI,Eritrea,August,2018,0.679
ERI,Eritrea,September,2018,0.229
ERI,Eritrea,October,2018,0.988
ERI,Eritrea,November,2018,0.824
ERI,Eritrea,December,2018,1.349
EST,Estonia,January,2018,4.203
EST,Estonia,February,2018,-0.638
EST,Estonia,March,2018,-0.452
EST,Estonia,April,2018,3.045
EST,Estonia,May,2018,4.899
EST,Estonia,June,2018,0.731
EST,Estonia,July,2018,3.784
EST,Estonia,August,2018,2.81
EST,Estonia,September,2018,3.161
EST,Estonia,October,2018,1.504
EST,Estonia,November,2018,2.181
EST,Estonia,December,2018,1.514
ETH,Ethiopia,January,2018,0.592
ETH,Ethiopia,February,2018,1.424
ETH,Ethiopia,March,2018,0.489
ETH,Ethiopia,April,2018,0.478
ETH,Ethiopia,May,2018,0.726
ETH,Ethiopia,June,2018,0.285
ETH,Ethiopia,July,2018,1.165
ETH,Ethiopia,August,2018,0.734
ETH,Ethiopia,September,2018,1.215
ETH,Ethiopia,October,2018,1.436
ETH,Ethiopia,November,2018,1.494
ETH,Ethiopia,December,2018,1.452
FIN,Finland,January,2018,3.429
FIN,Finland,February,2018,-0.496
FIN,Finland,March,2018,-1.802
FIN,Finland,April,2018,2.145
FIN,Finland,May,2018,4.94
FIN,Finland,June,2018,-0.133
FIN,Finland,July,2018,4.275
FIN,Finland,August,2018,2.231
FIN,Finland,September,2018,2.435
FIN,Finland,October,2018,1.225
FIN,Finland,November,2018,4.032
FIN,Finland,December,2018,2.491
FRA,France,January,2018,3.883
FRA,France,February,2018,-1.668
FRA,France,March,2018,0.305
FRA,France,April,2018,3.481
FRA,France,May,2018,2.24
FRA,France,June,2018,2.698
FRA,France,July,2018,3.587
FRA,France,August,2018,3.072
FRA,France,September,2018,2.309
FRA,France,October,2018,1.898
FRA,France,November,2018,1.852
FRA,France,December,2018,2.577
GAB,Gabon,January,2018,0.641
GAB,Gabon,February,2018,1.465
GAB,Gabon,March,2018,0.542
GAB,Gabon,April,2018,0.398
GAB,Gabon,May,2018,0.432
GAB,Gabon,June,2018,1.58
GAB,Gabon,July,2018,1.614
GAB,Gabon,August,2018,1.06
GAB,Gabon,September,2018,0.918
GAB,Gabon,October,2018,0.542
GAB,Gabon,November,2018,1.353
GAB,Gabon,December,2018,1.1
GEO,Georgia,January,2018,2.681
GEO,Georgia,February,2018,4.195
GEO,Georgia,March,2018,4.251
GEO,Georgia,April,2018,1.818
GEO,Georgia,May,2018,2.425
GEO,Georgia,June,2018,2.606
GEO,Georgia,July,2018,3.238
GEO,Georgia,August,2018,1.21
GEO,Georgia,September,2018,2.411
GEO,Georgia,October,2018,2.61
GEO,Georgia,November,2018,0.533
GEO,Georgia,December,2018,2.173
GER,Germany,January,2018,4.451
GER,Germany,February,2018,-1.688
GER,Germany,March,2018,-0.788
GER,Germany,April,2018,4.953
GER,Germany,May,2018,4.259
GER,Germany,June,2018,2.593
GER,Germany,July,2018,3.55
GER,Germany,August,2018,3.556
GER,Germany,September,2018,2.048
GER,Germany,October,2018,2.262
GER,Germany,November,2018,1.591
GER,Germany,December,2018,3.095
GHA,Ghana,January,2018,0.926
GHA,Ghana,February,2018,1.336
GHA,Ghana,March,2018,0.984
GHA,Ghana,April,2018,1.045
GHA,Ghana,May,2018,0.564
GHA,Ghana,June,2018,0.946
GHA,Ghana,July,2018,1.101
GHA,Ghana,August,2018,1.299
GHA,Ghana,September,2018,1.09
GHA,Ghana,October,2018,1.057
GHA,Ghana,November,2018,1.569
GHA,Ghana,December,2018,1.42
GRE,Greece,January,2018,1.416
GRE,Greece,February,2018,1.753
GRE,Greece,March,2018,3.069
GRE,Greece,April,2018,3.818
GRE,Greece,May,2018,3.097
GRE,Greece,June,2018,1.497
GRE,Greece,July,2018,1.652
GRE,Greece,August,2018,1.77
GRE,Greece,September,2018,1.893
GRE,Greece,October,2018,1.535
GRE,Greece,November,2018,1.229
GRE,Greece,December,2018,-0.447
GRN,Grenada,January,2018,1.123
GRN,Grenada,February,2018,0.369
GRN,Grenada,March,2018,0.841
GRN,Grenada,April,2018,0.323
GRN,Grenada,May,2018,0.113
GRN,Grenada,June,2018,0.836
GRN,Grenada,July,2018,0.778
GRN,Grenada,August,2018,0.945
GRN,Grenada,September,2018,0.8
GRN,Grenada,October,2018,0.743
GRN,Grenada,November,2018,1.045
GRN,Grenada,December,2018,0.583
GUA,Guatemala,January,2018,-0.061
GUA,Guatemala,February,2018,0.944
GUA,Guatemala,March,2018,1.348
GUA,Guatemala,April,2018,0.666
GUA,Guatemala,May,2018,0.912
GUA,Guatemala,June,2018,0.859
GUA,Guatemala,July,2018,1.139
GUA,Guatemala,August,2018,1.056
GUA,Guatemala,September,2018,1.247
GUA,Guatemala,October,2018,0.903
GUA,Guatemala,November,2018,1.201
GUA,Guatemala,December,2018,1.108
GUY,Guyana,January,2018,0.479
GUY,Guyana,February,2018,0.581
GUY,Guyana,March,2018,0.059
GUY,Guyana,April,2018,0.327
GUY,Guyana,May,2018,0.54
GUY,Guyana,June,2018,1.098
GUY,Guyana,July,2018,1.631
GUY,Guyana,August,2018,1.253
GUY,Guyana,September,2018,1.38
GUY,Guyana,October,2018,0.997
GUY,Guyana,November,2018,1.379
GUY,Guyana,December,2018,-0.102
HAI,Haiti,January,2018,1.446
HAI,Haiti,February,2018,1.984
HAI,Haiti,March,2018,0.56
HAI,Haiti,April,2018,1.207
HAI,Haiti,May,2018,1.167
HAI,Haiti,June,2018,1.175
HAI,Haiti,July,2018,1.309
HAI,Haiti,August,2018,1.533
HAI,Haiti,September,2018,0.713
HAI,Haiti,October,2018,0.964
HAI,Haiti,November,2018,1.843
HAI,Haiti,December,2018,1.496
HUN,Hungary,January,2018,5.033
HUN,Hungary,February,2018,-0.59
HUN,Hungary,March,2018,-1.047
HUN,Hungary,April,2018,5.437
HUN,Hungary,May,2018,4.154
HUN,Hungary,June,2018,2.356
HUN,Hungary,July,2018,2.072
HUN,Hungary,August,2018,4.006
HUN,Hungary,September,2018,2.14
HUN,Hungary,October,2018,3.033
HUN,Hungary,November,2018,2.333
HUN,Hungary,December,2018,0.765
ISL,Iceland,January,2018,0.7
ISL,Iceland,February,2018,1.222
ISL,Iceland,March,2018,1.338
